"dataset" "subject_id" "activity" "tBodyAcc.mean.X" "tBodyAcc.mean.Y" "tBodyAcc.mean.Z" "tBodyAcc.std.X" "tBodyAcc.std.Y" "tBodyAcc.std.Z" "tGravityAcc.mean.X" "tGravityAcc.mean.Y" "tGravityAcc.mean.Z" "tGravityAcc.std.X" "tGravityAcc.std.Y" "tGravityAcc.std.Z" "tBodyAccJerk.mean.X" "tBodyAccJerk.mean.Y" "tBodyAccJerk.mean.Z" "tBodyAccJerk.std.X" "tBodyAccJerk.std.Y" "tBodyAccJerk.std.Z" "tBodyGyro.mean.X" "tBodyGyro.mean.Y" "tBodyGyro.mean.Z" "tBodyGyro.std.X" "tBodyGyro.std.Y" "tBodyGyro.std.Z" "tBodyGyroJerk.mean.X" "tBodyGyroJerk.mean.Y" "tBodyGyroJerk.mean.Z" "tBodyGyroJerk.std.X" "tBodyGyroJerk.std.Y" "tBodyGyroJerk.std.Z" "tBodyAccMag.mean" "tBodyAccMag.std" "tGravityAccMag.mean" "tGravityAccMag.std" "tBodyAccJerkMag.mean" "tBodyAccJerkMag.std" "tBodyGyroMag.mean" "tBodyGyroMag.std" "tBodyGyroJerkMag.mean" "tBodyGyroJerkMag.std" "fBodyAcc.mean.X" "fBodyAcc.mean.Y" "fBodyAcc.mean.Z" "fBodyAcc.std.X" "fBodyAcc.std.Y" "fBodyAcc.std.Z" "fBodyAccJerk.mean.X" "fBodyAccJerk.mean.Y" "fBodyAccJerk.mean.Z" "fBodyAccJerk.std.X" "fBodyAccJerk.std.Y" "fBodyAccJerk.std.Z" "fBodyGyro.mean.X" "fBodyGyro.mean.Y" "fBodyGyro.mean.Z" "fBodyGyro.std.X" "fBodyGyro.std.Y" "fBodyGyro.std.Z" "fBodyAccMag.mean" "fBodyAccMag.std" "fBodyAccJerkMag.mean" "fBodyAccJerkMag.std" "fBodyGyroMag.mean" "fBodyGyroMag.std" "fBodyGyroJerkMag.mean" "fBodyGyroJerkMag.std"
"test_set" 10 "LAYING" 0.27228448 -0.017143389 -0.1065843 -0.98443765 -0.98694882 -0.98542827 -0.39137643 -0.99972624 0.28899242 -0.99240049 -0.99744654 -0.9917131 0.084168909 0.0070508661 -0.004497242 -0.98104425 -0.98347486 -0.99417915 -0.02722723 -0.070482813 0.08760916 -0.99166694 -0.96415789 -0.98517196 -0.09765827 -0.039606575 -0.048633633 -0.99086819 -0.96872706 -0.9916557 -0.98709076 -0.98864873 -0.98709076 -0.98864873 -0.98624128 -0.99060956 -0.97557881 -0.97306492 -0.97621003 -0.97576929 -0.98355651 -0.98435988 -0.99097574 -0.98467204 -0.98823009 -0.98238884 -0.98104144 -0.98366444 -0.99343616 -0.9827517 -0.98439818 -0.9933588 -0.98953883 -0.96656562 -0.98626773 -0.99227815 -0.96287253 -0.98597583 -0.98858282 -0.98944065 -0.98975477 -0.99059472 -0.97047762 -0.97996135 -0.97492326 -0.97830977
"train_set" 21 "LAYING" 0.24863349 -0.010619352 -0.10467198 -0.96706618 -0.93210153 -0.96863051 -0.19678079 0.57289404 0.8125092 -0.96133899 -0.96719871 -0.98490338 0.081893685 -0.015379496 0.019399335 -0.96436932 -0.96238048 -0.97158779 -0.043885353 -0.23996507 0.18080875 -0.97806765 -0.91011407 -0.96172512 -0.071448604 -0.003799858 -0.079002862 -0.97386751 -0.94687152 -0.97821557 -0.95982909 -0.94955414 -0.95982909 -0.94955414 -0.96980339 -0.957604 -0.90553658 -0.87940428 -0.96922363 -0.93722568 -0.96504836 -0.93956779 -0.96427263 -0.96776144 -0.93154471 -0.97337711 -0.96255502 -0.96420552 -0.9673594 -0.96992772 -0.96277487 -0.97441589 -0.96607097 -0.91454892 -0.95846975 -0.98219448 -0.90799486 -0.96623094 -0.94868759 -0.9567967 -0.95760519 -0.95623357 -0.89946419 -0.88652372 -0.93894404 -0.93895673
"test_set" 24 "WALKING_UPSTAIRS" 0.19227459 -0.033642566 -0.10594911 -0.35484079 -0.092504346 -0.31290968 0.88916079 -0.28750025 -0.2266255 -0.98313563 -0.95189601 -0.96060734 -0.20692245 0.3423193 0.39761326 -0.49141028 -0.51166639 -0.60606666 0.094400374 -0.12238811 0.011837962 -0.33872845 -0.59220643 -0.29088493 -0.28306686 0.02515227 -0.21165297 -0.63388758 -0.67882143 -0.66615997 -0.24060797 -0.32713904 -0.24060797 -0.32713904 -0.4878543 -0.53271816 -0.30052652 -0.4007543 -0.66399142 -0.69441745 -0.37241324 -0.20621247 -0.33556943 -0.34792151 -0.09363045 -0.35482386 -0.54407163 -0.52139827 -0.54793495 -0.48214855 -0.53478367 -0.66518512 -0.34356126 -0.56104684 -0.34172395 -0.34555236 -0.6155589 -0.33970742 -0.3401852 -0.42407758 -0.5070733 -0.56996276 -0.5414406 -0.41501614 -0.67027874 -0.75165695
"test_set" 10 "LAYING" 0.27399448 -0.015680152 -0.10982988 -0.99375617 -0.99456794 -0.98642661 -0.43048947 0.9417089 0.30376767 -0.99647206 -0.99773043 -0.99081343 0.074782614 0.0061888385 0.011676099 -0.99260493 -0.99112285 -0.98690577 -0.028551911 -0.064215033 0.085104543 -0.99856174 -0.98784866 -0.99587279 -0.098902742 -0.037135106 -0.053001068 -0.99700848 -0.98695048 -0.99536933 -0.99363712 -0.99408783 -0.99363712 -0.99408783 -0.99163723 -0.98867192 -0.9928363 -0.98984593 -0.99159034 -0.98909712 -0.99309874 -0.99266618 -0.98519667 -0.99396043 -0.99496564 -0.98747854 -0.99319842 -0.99011329 -0.98508183 -0.99252919 -0.99324045 -0.98721075 -0.99751227 -0.98674408 -0.99535827 -0.99896117 -0.98860411 -0.99637764 -0.99242289 -0.99552243 -0.98844252 -0.98743923 -0.98913684 -0.99210973 -0.98861608 -0.99017431
"train_set" 21 "WALKING" 0.31077169 -0.0032763993 -0.12334124 -0.20630182 0.17648082 -0.15171499 0.85920689 -0.36593571 -0.20038462 -0.97921295 -0.9728506 -0.98089383 0.024013983 -0.063588266 0.047020771 0.064374856 -0.01054258 -0.37251729 -0.035778165 -0.097370642 0.08805857 -0.39885327 -0.38250956 -0.32620598 -0.26029925 0.23027569 0.14682023 -0.1970339 -0.46362406 -0.51086602 -0.032419849 -0.23685112 -0.032419849 -0.23685112 -0.039748877 0.034809498 -0.26398755 -0.42939058 -0.40631597 -0.43273152 -0.23523194 0.083779183 -0.31672846 -0.195122 0.14928653 -0.13245247 -0.098627568 -0.11149082 -0.37101898 0.1313253 0.034178814 -0.37262548 -0.1791547 -0.32489639 -0.27998837 -0.46958327 -0.42531178 -0.4035815 -0.21513761 -0.36774655 -0.10491192 0.18575232 -0.4158191 -0.54054407 -0.4751474 -0.41974853
"test_set" 13 "WALKING_DOWNSTAIRS" 0.32442571 -0.015848598 -0.14303641 -0.34280724 -0.28649721 -0.28293689 0.93489964 -0.20917804 -0.18396824 -0.95469503 -0.97477441 -0.96989401 0.0066713561 0.025956731 -0.055722694 -0.40235496 -0.17052339 -0.53023104 -0.085349843 -0.11060235 0.13743681 -0.67697613 -0.43560315 -0.24819451 -0.23942044 0.096792376 -0.12349403 -0.5987627 -0.48204257 -0.50930686 -0.29844325 -0.25213316 -0.29844325 -0.25213316 -0.35676422 -0.30073249 -0.38684491 -0.5909182 -0.49542825 -0.56418208 -0.43860763 -0.26397356 -0.37706594 -0.30853399 -0.34383256 -0.28819271 -0.45122092 -0.29339299 -0.49382097 -0.40418865 -0.095202183 -0.56410116 -0.53488425 -0.38337645 -0.31083614 -0.72382586 -0.47446114 -0.29740128 -0.3405698 -0.32276157 -0.30858331 -0.29285711 -0.56345097 -0.68555084 -0.52784573 -0.64880343
"test_set" 24 "LAYING" 0.29106351 -0.015776554 -0.11339359 -0.98158046 -0.99468529 -0.98248074 -0.46459183 0.78500863 0.64169143 -0.96471544 -0.9953163 -0.97977853 0.063365333 0.0050848471 0.0080807205 -0.99013419 -0.99292791 -0.98462985 -0.040243445 -0.052999986 0.073815846 -0.99483291 -0.98612923 -0.99432396 -0.096824107 -0.035211909 -0.047484427 -0.98851561 -0.98890062 -0.99369645 -0.98636555 -0.97978041 -0.98636555 -0.97978041 -0.98946927 -0.98833987 -0.98219864 -0.9892783 -0.9899452 -0.9919882 -0.9837582 -0.99289194 -0.98192952 -0.9805204 -0.99500251 -0.98335361 -0.99069789 -0.9927075 -0.98344188 -0.99031961 -0.99373386 -0.98418545 -0.99149838 -0.98610101 -0.99205053 -0.99604328 -0.98614994 -0.99582914 -0.98380788 -0.97940717 -0.98788658 -0.98758149 -0.98924973 -0.99102321 -0.99136586 -0.99284508
"train_set" 15 "WALKING" 0.27631226 -0.0421628 -0.12218797 -0.30649936 0.045923501 -0.41530113 0.94640749 -0.23481977 0.092141015 -0.99023727 -0.98158969 -0.94906373 -0.082296889 -0.003308992 0.28588382 -0.39672844 -0.13348653 -0.61233079 -0.068007784 -0.040542494 0.14186616 -0.32586519 -0.58982087 -0.27141954 -0.0070229973 0.10995826 0.19047595 -0.24963919 -0.76870381 -0.50216811 -0.1817678 -0.34244177 -0.1817678 -0.34244177 -0.34755019 -0.35079996 -0.27145612 -0.50746393 -0.54754129 -0.64841937 -0.3275714 -0.042185665 -0.42287667 -0.29827449 0.024601481 -0.45788257 -0.44354501 -0.20602961 -0.55916392 -0.40108493 -0.11099989 -0.66565787 -0.25301844 -0.61891086 -0.3407859 -0.35199286 -0.57561533 -0.31655844 -0.29073878 -0.47533952 -0.32099898 -0.39515491 -0.55783631 -0.55733912 -0.65856514 -0.65969344
"train_set" 16 "LAYING" 0.23423544 -0.010038625 -0.099004522 -0.98762583 -0.99242784 -0.99459906 -0.34716745 -0.46767249 0.9070004 -0.95233532 -0.98604074 -0.98630631 0.083807314 0.0062607444 -0.0065057614 -0.99429051 -0.98993993 -0.99328614 -0.036539719 -0.068678528 0.091012325 -0.99501919 -0.98508458 -0.99068438 -0.10204576 -0.043907861 -0.047375927 -0.99129496 -0.99247791 -0.99572286 -0.9785319 -0.98361214 -0.9785319 -0.98361214 -0.99392174 -0.99515039 -0.98609965 -0.99079538 -0.99434465 -0.9921781 -0.98930593 -0.98881645 -0.99481869 -0.98675859 -0.99417834 -0.99396588 -0.99427119 -0.98898411 -0.99221382 -0.99481459 -0.99205413 -0.99282978 -0.99234807 -0.98712876 -0.98995442 -0.99592726 -0.98389307 -0.99168833 -0.99002024 -0.98147179 -0.9946546 -0.99459515 -0.9906708 -0.99236462 -0.99202317 -0.99256337
"train_set" 26 "STANDING" 0.27825154 -0.027559971 -0.13452162 -0.99702613 -0.98163715 -0.98111798 0.96967517 -0.13969602 0.065213756 -0.99904724 -0.98720581 -0.96607217 0.075792571 -0.0010458543 -0.015041622 -0.99513754 -0.98556939 -0.98519248 -0.028672898 -0.089643161 0.095051847 -0.99030785 -0.98906188 -0.98509889 -0.097851557 -0.038736239 -0.053179319 -0.98755304 -0.98978421 -0.98862332 -0.97734725 -0.97942066 -0.97734725 -0.97942066 -0.99049728 -0.98656887 -0.98830271 -0.98272264 -0.99090625 -0.98850129 -0.99618367 -0.97932682 -0.98252504 -0.99742528 -0.9830476 -0.9807984 -0.99525914 -0.98610447 -0.98372464 -0.99540184 -0.98588631 -0.9850621 -0.98627066 -0.98817852 -0.98323971 -0.99159904 -0.98965409 -0.98703971 -0.98118362 -0.98039366 -0.98658969 -0.98503696 -0.98542742 -0.98356903 -0.98999396 -0.98696412
"train_set" 7 "LAYING" 0.28612082 -0.016584305 -0.11153175 -0.96067645 -0.97447691 -0.99146747 -0.58526771 0.50595922 0.87138855 -0.9769053 -0.99113954 -0.9956585 0.076437354 0.014774058 -0.0012928995 -0.99247167 -0.99166828 -0.98959694 -0.026354522 -0.077998356 0.087851547 -0.98534616 -0.96021055 -0.99218995 -0.10046739 -0.040814376 -0.056259887 -0.99372374 -0.99464775 -0.99602675 -0.97034282 -0.96947562 -0.97034282 -0.96947562 -0.99251979 -0.99150224 -0.97311635 -0.96647869 -0.99546076 -0.9959496 -0.98274641 -0.98571611 -0.99069364 -0.95405238 -0.97011668 -0.99179719 -0.99255441 -0.99092154 -0.98838889 -0.99302967 -0.99334596 -0.98923728 -0.98825882 -0.98214538 -0.99337611 -0.98470798 -0.95114951 -0.99232327 -0.98487505 -0.96579005 -0.98989959 -0.99278056 -0.98226675 -0.96324324 -0.9960086 -0.99571155
"test_set" 13 "STANDING" 0.27806998 -0.037974303 -0.12747263 -0.99666625 -0.95236104 -0.98417287 0.96114703 -0.18757604 0.10563589 -0.99968625 -0.95209983 -0.97338138 0.078174685 0.033914562 0.0017145458 -0.99520501 -0.98386004 -0.9914093 -0.037658903 -0.073759888 0.089615004 -0.95187681 -0.98449378 -0.96832178 -0.14393362 -0.03107547 -0.068094053 -0.97934068 -0.99554959 -0.98614658 -0.96556945 -0.97509822 -0.96556945 -0.97509822 -0.99081212 -0.99567791 -0.96076645 -0.95290187 -0.99005782 -0.98888995 -0.99551907 -0.96503745 -0.98786965 -0.99724461 -0.94842169 -0.98222852 -0.99478359 -0.98152409 -0.99063255 -0.99619945 -0.98859271 -0.99058673 -0.93565399 -0.98888555 -0.97213256 -0.95700393 -0.98216756 -0.96979656 -0.98162285 -0.9741995 -0.99469464 -0.99602019 -0.96714999 -0.9519714 -0.98875496 -0.98944839
"test_set" 4 "WALKING" 0.26030918 -0.011686588 -0.11975587 -0.42693252 0.07416634 -0.61696561 0.96479175 -0.056584355 0.11216235 -0.96146839 -0.97810274 -0.98223626 0.24125605 0.24341756 -0.21396817 -0.30585306 -0.049442548 -0.76355632 0.046851828 -0.16710149 0.11637522 -0.49479877 -0.69492981 -0.71820656 -0.26679794 0.067178496 -0.093557278 -0.43453286 -0.81611671 -0.66987453 -0.2570366 -0.52614435 -0.2570366 -0.52614435 -0.30915058 -0.30064819 -0.51494191 -0.57430172 -0.668216 -0.72333565 -0.40761053 -0.0029901682 -0.60928572 -0.43463414 0.045862966 -0.65246021 -0.34566945 -0.10611617 -0.73929587 -0.32530725 -0.050063067 -0.78616305 -0.3580517 -0.69162351 -0.66695713 -0.5381759 -0.69907428 -0.76293509 -0.44814216 -0.6497446 -0.28540253 -0.32219148 -0.63190754 -0.60836263 -0.71445387 -0.75477544
"train_set" 16 "WALKING_DOWNSTAIRS" 0.18207935 -0.017725638 -0.11918838 -0.067788204 -0.21543689 -0.10368736 0.91489762 -0.20051902 -0.27030735 -0.94194044 -0.96845755 -0.93331601 0.042252637 -0.042978481 0.11326118 -0.27304712 -0.3452714 -0.38804543 -0.43997151 0.19745508 0.38549349 -0.41842065 -0.60303594 -0.39699055 -0.087075226 0.074578334 -0.2612967 -0.66486695 -0.66855941 -0.578918 -0.040438936 -0.10377041 -0.040438936 -0.10377041 -0.29258487 -0.24415885 -0.25987937 -0.32194281 -0.64200402 -0.70363666 -0.24151466 -0.23588029 -0.22159788 -0.0075467126 -0.25391107 -0.11046094 -0.3220143 -0.35652239 -0.40470698 -0.2858842 -0.37872178 -0.37220384 -0.5095989 -0.58007768 -0.35122773 -0.40623456 -0.62068604 -0.46781751 -0.082243358 -0.25529021 -0.20846332 -0.29578238 -0.53878975 -0.31057657 -0.68646459 -0.74753518
"train_set" 3 "WALKING_UPSTAIRS" 0.26222974 -0.016215127 -0.13942684 -0.41678636 -0.10604939 -0.31288174 0.8723612 -0.38956254 -0.20753693 -0.95702882 -0.96547597 -0.87607558 0.071830348 -0.0026566318 0.09233667 -0.5411831 -0.28267168 -0.73778848 -0.44215253 0.29628284 0.35088866 -0.61161495 -0.5740219 -0.56385212 -0.043967209 -0.027190461 -0.12453339 -0.53044881 -0.75225362 -0.55914946 -0.26688199 -0.43027808 -0.26688199 -0.43027808 -0.51397183 -0.44484099 -0.33958523 -0.47530997 -0.66269371 -0.68978835 -0.57433202 -0.22742648 -0.52920427 -0.36507416 -0.10301127 -0.26282169 -0.60038456 -0.31826552 -0.71165058 -0.52193538 -0.29136158 -0.76219114 -0.55441913 -0.63729191 -0.52937925 -0.63072533 -0.5421183 -0.61555691 -0.43349695 -0.51651446 -0.41312115 -0.49046825 -0.55889379 -0.50973893 -0.71440144 -0.67963642
"train_set" 26 "WALKING" 0.24200493 -0.0090300405 -0.087492634 -0.46932153 -0.10882266 -0.40180936 0.95955652 -0.13024338 0.12097284 -0.99018706 -0.96533957 -0.97281115 0.16212988 -0.039619459 0.079996627 -0.38460427 -0.18071417 -0.46729249 -0.019657667 -0.043349636 0.10102721 -0.55916126 -0.61010887 -0.40982682 0.045143378 -0.10103643 -0.061867282 -0.43538003 -0.59718806 -0.49426736 -0.32699485 -0.4327254 -0.32699485 -0.4327254 -0.35691615 -0.22166892 -0.47107822 -0.56470338 -0.54072872 -0.57970469 -0.4717869 -0.16668442 -0.45151479 -0.46824699 -0.1351435 -0.42113604 -0.45721418 -0.27721315 -0.49512567 -0.36510049 -0.13048177 -0.44211303 -0.42267181 -0.62367179 -0.41089717 -0.60257578 -0.60464286 -0.46332046 -0.41485411 -0.53066082 -0.31872246 -0.11623386 -0.57184905 -0.63544899 -0.66045624 -0.51897732
"train_set" 11 "SITTING" 0.28906572 -0.025510031 -0.1000301 -0.97319516 -0.89236275 -0.95680492 0.80081471 0.42097695 0.092861522 -0.98434364 -0.97687959 -0.98598661 0.07989569 -0.036271145 0.022805729 -0.96081947 -0.9202486 -0.96793364 -0.027487155 -0.060776813 0.1162125 -0.98355924 -0.96106525 -0.90748901 -0.10169725 -0.042203419 -0.057382573 -0.9752981 -0.97187009 -0.92565721 -0.94635992 -0.94472398 -0.94635992 -0.94472398 -0.95103401 -0.94951477 -0.95560452 -0.93187555 -0.96635207 -0.95959587 -0.96663921 -0.89529558 -0.95350163 -0.97623994 -0.89658211 -0.96166223 -0.96110941 -0.92267801 -0.96240413 -0.96402891 -0.92293723 -0.97225788 -0.97655979 -0.96251104 -0.90491268 -0.98582646 -0.96036029 -0.91664774 -0.93718598 -0.95724641 -0.94701553 -0.95179128 -0.93935309 -0.93817631 -0.96318334 -0.95750948
"train_set" 15 "SITTING" 0.26920787 -0.030782542 -0.13156151 -0.98932155 -0.91103139 -0.97278312 0.83961811 0.34339758 -0.1828627 -0.97027725 -0.91225266 -0.95641921 0.088637597 0.058665509 0.028101509 -0.99195787 -0.98180382 -0.98747618 -0.039069885 0.053822952 0.3036168 -0.99665866 -0.9841331 -0.94314172 -0.097715451 -0.040800967 -0.092076123 -0.99705497 -0.9966537 -0.9945173 -0.95998203 -0.94041467 -0.95998203 -0.94041467 -0.98869751 -0.98816822 -0.88683038 -0.94517057 -0.99717284 -0.99699896 -0.98776933 -0.93701128 -0.97419817 -0.98992897 -0.9040117 -0.97314298 -0.99237583 -0.98161548 -0.98462608 -0.99214906 -0.98335982 -0.98905244 -0.99586612 -0.99129069 -0.94659913 -0.99685458 -0.98073661 -0.94701793 -0.95665356 -0.94038971 -0.98678011 -0.98878509 -0.96604402 -0.94225096 -0.9972145 -0.99642599
"test_set" 12 "LAYING" 0.19894344 -0.012770936 -0.10812485 -0.93624498 -0.93869059 -0.8782777 -0.31673357 0.97317382 -0.09292798 -0.91468056 -0.99054444 -0.96492399 0.079691608 0.011841831 -0.005339246 -0.94995374 -0.93377132 -0.94538007 -0.026025746 -0.044470445 0.05579522 -0.90643205 -0.87465233 -0.91763364 -0.11188768 0.048166038 -0.11754776 -0.9340056 -0.93486325 -0.9570042 -0.91257275 -0.90683231 -0.91257275 -0.90683231 -0.9445259 -0.93737314 -0.89048122 -0.8527173 -0.94514612 -0.92790827 -0.9422791 -0.93055514 -0.90084363 -0.93375096 -0.94638333 -0.87476407 -0.95011533 -0.93309286 -0.93703348 -0.95431594 -0.93946958 -0.95255587 -0.90283606 -0.8653502 -0.89636772 -0.90828127 -0.88158114 -0.93343991 -0.90928317 -0.91877146 -0.93358042 -0.94136531 -0.86232934 -0.87116695 -0.92852842 -0.93161445
"test_set" 10 "WALKING_UPSTAIRS" 0.26315993 -0.03141669 -0.16844037 -0.15097304 -0.093542083 0.002768463 0.92752236 0.14676606 0.013741387 -0.96923144 -0.91795023 -0.93033633 0.36676777 -0.088290373 -0.086446044 -0.15239144 -0.21959251 -0.5301587 0.44515061 0.078549234 0.17370063 -0.23425232 0.16100182 -0.44827096 -0.11329041 0.053067729 -0.14660731 -0.45824604 -0.58631083 -0.51866138 -0.022531299 -0.22648936 -0.022531299 -0.22648936 -0.24090232 -0.19675015 0.11705529 0.14620067 -0.55766477 -0.55231948 -0.080843465 -0.064757311 -0.23177829 -0.18020994 -0.16677355 0.042620377 -0.15495818 -0.20198235 -0.47916278 -0.2273141 -0.29997771 -0.57974164 -0.25249357 -0.18809826 -0.40479826 -0.23932116 0.32369042 -0.51366554 -0.17893795 -0.37464788 -0.107113 -0.32986127 -0.19142128 0.15195997 -0.54104339 -0.59953841
"test_set" 2 "STANDING" 0.28193083 -0.004880615 -0.086106145 -0.98907559 -0.95900626 -0.97302388 0.91979943 -0.32576314 0.13401665 -0.99519236 -0.98160614 -0.96913566 0.065217218 -0.010943663 -0.025885472 -0.97944868 -0.96940183 -0.98769745 -0.076452794 -0.015582021 0.025521434 -0.84566376 -0.91612436 -0.91722556 -0.19787079 -0.025032953 -0.059846977 -0.96508293 -0.98444407 -0.97313161 -0.97177018 -0.96608028 -0.97177018 -0.96608028 -0.98444335 -0.97153546 -0.92345144 -0.72226181 -0.98575128 -0.96661468 -0.98320133 -0.95675185 -0.97471273 -0.99250983 -0.96178818 -0.97319102 -0.98020184 -0.96735551 -0.98362993 -0.9803966 -0.97451808 -0.99094372 -0.82265638 -0.94607132 -0.9348623 -0.85325262 -0.90235584 -0.91943187 -0.97084205 -0.96746788 -0.97648381 -0.963856 -0.80914 -0.71810731 -0.97267088 -0.96151741
"test_set" 13 "LAYING" 0.26705667 -0.019978899 -0.099879993 -0.97237697 -0.95411434 -0.95524219 -0.10728146 0.44825455 0.86103815 -0.97566754 -0.98229559 -0.97196285 0.085040632 0.013032851 -0.021768478 -0.98795087 -0.9872086 -0.98716474 -0.025624571 -0.079816225 0.082315982 -0.97696109 -0.96443277 -0.98770321 -0.089498716 -0.051455996 -0.057843212 -0.99033788 -0.98169737 -0.99705015 -0.96332177 -0.97006386 -0.96332177 -0.97006386 -0.98840046 -0.98869826 -0.96944136 -0.9728821 -0.98873382 -0.98137524 -0.98032233 -0.97828066 -0.97590371 -0.96936415 -0.94639727 -0.94761532 -0.98687239 -0.9863535 -0.98518493 -0.99048612 -0.98934519 -0.98765737 -0.98070561 -0.97410345 -0.99230781 -0.97624443 -0.95958658 -0.98721621 -0.97754943 -0.96947756 -0.98899424 -0.98674854 -0.97789391 -0.97390058 -0.98362946 -0.97935559
"train_set" 27 "LAYING" 0.27707068 -0.01850945 -0.10643815 -0.99421571 -0.99504122 -0.99538077 -0.55448982 0.56091455 0.84996174 -0.99717096 -0.99631327 -0.99894567 0.075074579 0.0094355912 0.0035439392 -0.99023848 -0.99454537 -0.99085107 -0.023738198 -0.064184003 0.051262175 -0.99820607 -0.9954632 -0.99421275 -0.098895446 -0.036338236 -0.058103268 -0.99836054 -0.99790901 -0.99747247 -0.99700833 -0.99757722 -0.99700833 -0.99757722 -0.99272491 -0.99220632 -0.98577431 -0.99427002 -0.99859319 -0.99933554 -0.99292732 -0.99330013 -0.99392335 -0.99478399 -0.99530371 -0.99595607 -0.99046762 -0.99409334 -0.99003991 -0.99081703 -0.99558815 -0.99005844 -0.99770501 -0.99563987 -0.99488175 -0.99832779 -0.99528762 -0.99435257 -0.99659888 -0.99805288 -0.99069204 -0.99350994 -0.99664727 -0.99341796 -0.99926687 -0.99917071
"test_set" 4 "LAYING" -0.27033343 0.059234721 -0.056666829 -0.41160194 -0.47189892 -0.85158078 -0.22113589 0.92433509 0.1582458 0.22838746 -0.55808291 -0.82000309 0.47816886 -0.25380572 -0.098051946 -0.90656374 -0.66133212 -0.90570575 0.13724607 -0.0080261391 0.77914893 -0.88557007 -0.88838299 -0.86043701 -0.10525916 -0.078776851 -0.17409081 -0.87684777 -0.93674488 -0.92890765 -0.52083476 -0.024711267 -0.52083476 -0.024711267 -0.84568403 -0.74513737 -0.62168128 -0.81640619 -0.92658029 -0.91253306 -0.47434129 -0.50275511 -0.84619797 -0.38842451 -0.48864597 -0.86633151 -0.9058315 -0.65426271 -0.89114588 -0.91598816 -0.69541218 -0.91942436 -0.8601466 -0.89163658 -0.81946263 -0.89361266 -0.88710496 -0.88961349 -0.21024079 -0.086485482 -0.74355849 -0.7470127 -0.84453789 -0.82887424 -0.91060079 -0.9207544
"train_set" 11 "STANDING" 0.27878256 -0.017419418 -0.11086688 -0.99751299 -0.98991924 -0.99372623 0.9652666 -0.1734032 0.080214888 -0.99914068 -0.9975809 -0.99659206 0.077918781 0.013434088 -0.00072921276 -0.9949659 -0.98391348 -0.99179142 -0.031130602 -0.074201763 0.086280061 -0.99300612 -0.99747472 -0.99373577 -0.096436711 -0.040850587 -0.058922656 -0.99066623 -0.99708455 -0.99458168 -0.99696727 -0.99595721 -0.99696727 -0.99595721 -0.99136341 -0.99435883 -0.99414691 -0.9951813 -0.99527354 -0.99695974 -0.99630026 -0.98717964 -0.99213461 -0.99819133 -0.99114114 -0.99452328 -0.9950834 -0.98454892 -0.9900541 -0.9952533 -0.98422236 -0.99210652 -0.99013591 -0.9972159 -0.99219783 -0.99391371 -0.99760402 -0.99488073 -0.99417151 -0.99743181 -0.99412625 -0.99333663 -0.99504979 -0.99600144 -0.99656834 -0.99748653
"train_set" 16 "WALKING_UPSTAIRS" 0.29208396 -0.018471763 -0.12084184 -0.32971946 -0.15116818 -0.20703299 0.80306101 -0.29946954 -0.409067 -0.97142514 -0.94473826 -0.94999137 0.028847462 0.034543785 -0.062514341 -0.4251499 -0.46020793 -0.65454372 0.39102123 -0.33163306 -0.43472287 -0.37250126 -0.70736318 -0.49667417 -0.037457324 -0.059964826 -0.14919141 -0.73253394 -0.78670574 -0.76059991 -0.20464683 -0.35706246 -0.20464683 -0.35706246 -0.45536463 -0.50208125 -0.2662049 -0.26613584 -0.75417151 -0.82825176 -0.42941979 -0.29920595 -0.4396509 -0.29413225 -0.13423699 -0.15602493 -0.4730138 -0.50560307 -0.64888659 -0.42604801 -0.44590685 -0.6582341 -0.53775569 -0.70867248 -0.55451149 -0.34761791 -0.70855815 -0.52495836 -0.37682429 -0.44572101 -0.46963071 -0.54832616 -0.56210951 -0.22888336 -0.80966313 -0.86924645
"train_set" 29 "SITTING" 0.27711887 -0.015712144 -0.11105444 -0.99556975 -0.98609458 -0.98316617 0.90741825 0.17549727 0.24048391 -0.99758537 -0.9949628 -0.99349552 0.08147445 0.001135633 0.00073095442 -0.99574266 -0.99214132 -0.98237345 -0.027706601 -0.077603393 0.086587209 -0.99727304 -0.98834924 -0.98683359 -0.099671003 -0.035016658 -0.057994959 -0.99751971 -0.99601215 -0.99537853 -0.99120554 -0.99280815 -0.99120554 -0.99280815 -0.98952905 -0.98927063 -0.9911938 -0.99018912 -0.99721411 -0.99684049 -0.99497278 -0.98795916 -0.98441678 -0.99577386 -0.98488159 -0.98277789 -0.99551674 -0.99170969 -0.98214611 -0.99641726 -0.99331242 -0.98090576 -0.99741447 -0.99210175 -0.9907732 -0.99715512 -0.98634674 -0.98660125 -0.99059483 -0.9949259 -0.98781752 -0.99006236 -0.99272375 -0.98989725 -0.99629922 -0.99769944
