"dataset","subject_id","activity","tBodyAcc.mean.X","tBodyAcc.mean.Y","tBodyAcc.mean.Z","tBodyAcc.std.X","tBodyAcc.std.Y","tBodyAcc.std.Z","tGravityAcc.mean.X","tGravityAcc.mean.Y","tGravityAcc.mean.Z","tGravityAcc.std.X","tGravityAcc.std.Y","tGravityAcc.std.Z","tBodyAccJerk.mean.X","tBodyAccJerk.mean.Y","tBodyAccJerk.mean.Z","tBodyAccJerk.std.X","tBodyAccJerk.std.Y","tBodyAccJerk.std.Z","tBodyGyro.mean.X","tBodyGyro.mean.Y","tBodyGyro.mean.Z","tBodyGyro.std.X","tBodyGyro.std.Y","tBodyGyro.std.Z","tBodyGyroJerk.mean.X","tBodyGyroJerk.mean.Y","tBodyGyroJerk.mean.Z","tBodyGyroJerk.std.X","tBodyGyroJerk.std.Y","tBodyGyroJerk.std.Z","tBodyAccMag.mean","tBodyAccMag.std","tGravityAccMag.mean","tGravityAccMag.std","tBodyAccJerkMag.mean","tBodyAccJerkMag.std","tBodyGyroMag.mean","tBodyGyroMag.std","tBodyGyroJerkMag.mean","tBodyGyroJerkMag.std","fBodyAcc.mean.X","fBodyAcc.mean.Y","fBodyAcc.mean.Z","fBodyAcc.std.X","fBodyAcc.std.Y","fBodyAcc.std.Z","fBodyAccJerk.mean.X","fBodyAccJerk.mean.Y","fBodyAccJerk.mean.Z","fBodyAccJerk.std.X","fBodyAccJerk.std.Y","fBodyAccJerk.std.Z","fBodyGyro.mean.X","fBodyGyro.mean.Y","fBodyGyro.mean.Z","fBodyGyro.std.X","fBodyGyro.std.Y","fBodyGyro.std.Z","fBodyAccMag.mean","fBodyAccMag.std","fBodyAccJerkMag.mean","fBodyAccJerkMag.std","fBodyGyroMag.mean","fBodyGyroMag.std","fBodyGyroJerkMag.mean","fBodyGyroJerkMag.std"
"train_set",15,"STANDING",0.28044614,-0.020139016,-0.11610948,-0.99684594,-0.97546401,-0.98451635,0.96225932,-0.14975232,0.13169585,-0.9962175,-0.99579259,-0.98722206,0.071353924,0.0060123594,0.01076559,-0.99498572,-0.98186788,-0.99317653,-0.028217613,-0.076759901,0.085667732,-0.98763089,-0.99154552,-0.98497109,-0.098137568,-0.038992203,-0.055029289,-0.98771109,-0.99764437,-0.99169458,-0.98781023,-0.99038728,-0.98781023,-0.99038728,-0.99136668,-0.99420249,-0.98782929,-0.98849898,-0.99452707,-0.99415095,-0.99574646,-0.97471984,-0.98835645,-0.99740273,-0.97632684,-0.9824624,-0.99450813,-0.98104089,-0.99194557,-0.9960814,-0.98432352,-0.99291079,-0.98477934,-0.99386224,-0.98497526,-0.98846503,-0.99021398,-0.98618423,-0.99094041,-0.99048305,-0.99332478,-0.99432138,-0.99057421,-0.98878024,-0.99393993,-0.99449031
"train_set",17,"WALKING_DOWNSTAIRS",0.31700695,-0.0027749051,-0.13039973,0.25162556,0.067103486,0.095576587,0.8993899,-0.069413679,-0.28618775,-0.96107708,-0.94009347,-0.92192098,-0.2288639,0.00081065971,0.10492326,0.11322993,-0.065689595,-0.33339414,-0.25303057,0.045913623,0.083232178,-0.36140037,-0.28730726,-0.43274299,-0.30408524,-0.1401302,0.063447903,-0.56826777,-0.318036,-0.52177261,0.26147763,0.21283901,0.26147763,0.21283901,-0.01964631,0.068997158,-0.20287223,-0.29964906,-0.42718044,-0.34242669,0.16885598,0.09991474,-0.073265364,0.28275173,-0.018707678,0.099212555,0.049431476,-0.11366097,-0.29609572,0.081898098,-0.075201552,-0.36749471,-0.33466994,-0.23277437,-0.35502821,-0.37541118,-0.32828443,-0.51251475,0.24806398,0.0039216251,0.080013353,0.047106859,-0.27660277,-0.44164225,-0.3267904,-0.41023715
"train_set",3,"LAYING",0.2631234,-0.022800213,-0.090274058,-0.99161904,-0.98927841,-0.99255127,-0.17142693,0.85782535,0.44016108,-0.98851704,-0.98203982,-0.95776791,0.07998077,0.015400298,-0.0099256946,-0.98391107,-0.98786364,-0.99157224,-0.0061884848,-0.086840005,0.07846504,-0.9799804,-0.9931234,-0.98105855,-0.11061592,-0.044249601,-0.061933733,-0.9939723,-0.99391527,-0.98961782,-0.98511391,-0.9891315,-0.98511391,-0.9891315,-0.98865316,-0.98917531,-0.97381537,-0.9760683,-0.99381071,-0.99464218,-0.98958009,-0.98713506,-0.99266764,-0.99255099,-0.99013093,-0.99215376,-0.98473127,-0.98907182,-0.99029032,-0.98437122,-0.98716736,-0.99132796,-0.97691959,-0.99296079,-0.98265707,-0.98089771,-0.99319042,-0.98206844,-0.99022312,-0.98904264,-0.98929349,-0.98750638,-0.98426165,-0.97488073,-0.99452696,-0.99477896
"test_set",12,"SITTING",0.28378593,-0.030489509,-0.10852273,-0.99347049,-0.96604734,-0.96399748,0.96001442,0.093242477,0.048218093,-0.99043479,-0.95731118,-0.97471753,0.074334299,0.012956045,0.010771921,-0.98959082,-0.97561814,-0.98380891,-0.029026275,-0.065945649,0.079736467,-0.98101194,-0.97600973,-0.96747792,-0.093834225,-0.048629867,-0.055113581,-0.9761132,-0.98365508,-0.97786823,-0.97611049,-0.96955781,-0.97611049,-0.96955781,-0.98403659,-0.98598243,-0.97669093,-0.96706293,-0.98257305,-0.98114185,-0.99144653,-0.96934988,-0.97238042,-0.99446118,-0.96538706,-0.96114293,-0.98946185,-0.97362139,-0.98314705,-0.99067979,-0.98025971,-0.98279545,-0.97372637,-0.97553664,-0.96628496,-0.98333104,-0.97638638,-0.97070197,-0.97547996,-0.96980686,-0.98525006,-0.98565774,-0.96928689,-0.97094587,-0.98094702,-0.98234193
"train_set",29,"LAYING",0.27942044,-0.017110927,-0.10620083,-0.9955649,-0.99539589,-0.99587651,-0.31648573,0.83866157,0.54350926,-0.9975936,-0.99936398,-0.9969715,0.073273032,0.015521602,-0.0046172369,-0.99343103,-0.99173798,-0.99357295,-0.027290839,-0.073589453,0.088851044,-0.99823463,-0.99667668,-0.9970617,-0.097881942,-0.040074138,-0.053387521,-0.99781251,-0.99737932,-0.99531296,-0.9980589,-0.99793901,-0.9980589,-0.99793901,-0.99357604,-0.99759248,-0.99778785,-0.99885321,-0.99782887,-0.99817604,-0.99491286,-0.99288511,-0.9940276,-0.99580148,-0.99618575,-0.99674601,-0.99372064,-0.99094641,-0.99248002,-0.99364242,-0.99348063,-0.99315124,-0.99791996,-0.99651517,-0.99548504,-0.99828318,-0.99673128,-0.99807942,-0.99683951,-0.99854139,-0.9979532,-0.9955629,-0.99847386,-0.99938479,-0.99802831,-0.99819577
"train_set",16,"LAYING",0.28252739,-0.019318715,-0.11133673,-0.97995515,-0.97311086,-0.98750789,-0.35971485,-0.46398317,0.90972514,-0.98102732,-0.99131308,-0.99186827,0.07984408,0.0022493524,0.0028779786,-0.99369136,-0.99040343,-0.99284076,-0.034093009,-0.056679703,0.099586665,-0.98775334,-0.97719927,-0.99650609,-0.093942182,-0.038385912,-0.054459016,-0.99052893,-0.99112905,-0.99523409,-0.98141773,-0.98508325,-0.98141773,-0.98508325,-0.99344518,-0.99545501,-0.97995044,-0.98189801,-0.99293654,-0.99178892,-0.9885192,-0.98081781,-0.99259673,-0.97686828,-0.97009033,-0.98454512,-0.99386059,-0.9905157,-0.99265562,-0.99402654,-0.99092588,-0.99138246,-0.98523659,-0.98195031,-0.99533401,-0.98847946,-0.97465448,-0.99730688,-0.99097399,-0.98296066,-0.99439353,-0.99610773,-0.98481138,-0.98274697,-0.99166882,-0.99214494
"train_set",17,"STANDING",0.27803836,-0.019016531,-0.10659311,-0.99796138,-0.98432594,-0.98378654,0.90805861,-0.34810751,-0.092816083,-0.99672018,-0.98960099,-0.99278409,0.076483953,0.020144813,-0.0018372345,-0.99758913,-0.99087039,-0.9870262,-0.017796305,-0.067675036,0.078569905,-0.99416646,-0.99332804,-0.9930324,-0.095285437,-0.042531603,-0.056245274,-0.99671024,-0.99749452,-0.99669281,-0.99210386,-0.99144877,-0.99210386,-0.99144877,-0.99219307,-0.9921836,-0.98862601,-0.99455335,-0.99795887,-0.99820353,-0.9977351,-0.98389088,-0.98458779,-0.99801706,-0.9844432,-0.98363834,-0.99804243,-0.99012529,-0.98587736,-0.99722003,-0.99259552,-0.98656537,-0.99355955,-0.99433698,-0.99379663,-0.99428644,-0.99266497,-0.99324213,-0.99105325,-0.99208278,-0.99081301,-0.99320305,-0.99608716,-0.99416903,-0.99818892,-0.99798002
"train_set",6,"WALKING_DOWNSTAIRS",0.44190317,-0.045248346,-0.11933128,0.38474527,0.26279255,-0.57220217,0.95009894,-0.17814494,0.0033387648,-0.97748572,-0.96299873,-0.98041513,-0.29819548,0.32047483,0.11659411,0.13977801,0.13722328,-0.66283221,-0.48057697,0.16734431,-0.0080061418,-0.19994454,-0.44959056,-0.19236537,-0.003485272,0.10964046,-0.019509808,-0.34844999,-0.53833124,-0.02518484,0.27788432,0.363467,0.27788432,0.363467,-0.025887645,0.075542268,-0.097288921,-0.0090433029,-0.4041307,-0.43327978,0.36845134,0.20473299,-0.58855698,0.39106462,0.21309532,-0.596596,0.13000487,0.0059994495,-0.64368564,0.046405535,0.20418657,-0.67954488,-0.13582379,-0.38103492,-0.027256202,-0.22518221,-0.50053656,-0.32844825,0.26340785,0.20413436,0.11838202,0.010228149,-0.23370232,-0.037143736,-0.4261135,-0.48323871
"test_set",20,"LAYING",0.26845987,-0.018653166,-0.10848237,-0.98802947,-0.97501012,-0.98174282,-0.70184594,0.79023424,0.62228793,-0.99467682,-0.99831012,-0.99274271,0.073624646,0.014534039,0.0058085008,-0.98618363,-0.97157035,-0.98219675,-0.028346754,-0.06971756,0.089041999,-0.98579317,-0.98635881,-0.98419206,-0.098848254,-0.041968373,-0.055291543,-0.9881018,-0.992076,-0.98520013,-0.98551325,-0.98401755,-0.98551325,-0.98401755,-0.98200586,-0.98045465,-0.98599699,-0.98119679,-0.99192497,-0.98873529,-0.98707,-0.97082255,-0.98241981,-0.98832405,-0.97802799,-0.98184311,-0.98645729,-0.9721287,-0.98364984,-0.98707426,-0.97287936,-0.97910877,-0.98381406,-0.98666557,-0.98054336,-0.98636157,-0.98616484,-0.9870018,-0.9823539,-0.98665385,-0.97966714,-0.97999222,-0.98374357,-0.98240822,-0.98926013,-0.98836367
"train_set",5,"STANDING",0.26047972,-0.032310015,-0.066292175,-0.97687274,-0.77921598,-0.87482989,0.97675248,-0.084904314,0.07491235,-0.96389223,-0.85790124,-0.85347499,0.074625879,-0.067409822,-0.10556565,-0.97237934,-0.90842407,-0.95716353,-0.029488423,-0.025247777,0.003264746,-0.93192322,-0.95113302,-0.89576076,-0.083776513,-0.043381313,-0.010761489,-0.92521507,-0.96155937,-0.94019237,-0.89190915,-0.85108323,-0.89190915,-0.85108323,-0.94975345,-0.93777303,-0.92090839,-0.89474664,-0.95333109,-0.94492462,-0.97432577,-0.82616013,-0.892539,-0.97785897,-0.77042455,-0.87398504,-0.97337379,-0.91188923,-0.9533642,-0.97369901,-0.91069432,-0.95930548,-0.91253791,-0.94904955,-0.88734325,-0.93801641,-0.95273423,-0.90807764,-0.8640281,-0.86616551,-0.93648658,-0.93822354,-0.91677008,-0.89829932,-0.95472438,-0.93712304
"train_set",6,"SITTING",0.27705644,-0.019142645,-0.099804957,-0.99241066,-0.95814013,-0.91871918,0.94929784,0.14471085,-0.00014526142,-0.99450562,-0.9794548,-0.94418449,0.073728003,0.016787483,-0.038721527,-0.98916867,-0.98024755,-0.9842253,-0.024250973,-0.093868085,0.081781197,-0.97645147,-0.96560127,-0.97493729,-0.1006334,-0.062074565,-0.056369684,-0.96907823,-0.98606448,-0.99379095,-0.95702134,-0.96997883,-0.95702134,-0.96997883,-0.98758957,-0.98148474,-0.97046425,-0.96074136,-0.98569471,-0.978603,-0.99014777,-0.97372698,-0.95173328,-0.99350577,-0.95290036,-0.90822438,-0.98870026,-0.98148284,-0.98123408,-0.99073777,-0.98007323,-0.98587379,-0.96868852,-0.96602626,-0.98545669,-0.97887923,-0.96547733,-0.97410516,-0.97421413,-0.97103382,-0.98148474,-0.97996229,-0.97018286,-0.96113688,-0.97943942,-0.97844222
"train_set",11,"LAYING",0.277601,-0.017091002,-0.10536324,-0.99745923,-0.99579287,-0.99111477,-0.11037368,0.94666329,0.038224773,-0.99850805,-0.99928764,-0.99744234,0.078445504,0.018497067,0.0058674293,-0.9974544,-0.99402487,-0.99305793,-0.027106856,-0.073961511,0.089136679,-0.99389838,-0.99959047,-0.99518772,-0.095775184,-0.039865396,-0.056877401,-0.9976184,-0.99945807,-0.99583212,-0.99700993,-0.99750475,-0.99700993,-0.99750475,-0.99607173,-0.99598706,-0.99597081,-0.99701565,-0.99886534,-0.99917583,-0.99688321,-0.99328719,-0.99162239,-0.99770891,-0.9965619,-0.99056323,-0.99727298,-0.99403038,-0.98996041,-0.99792279,-0.994436,-0.99525899,-0.99480629,-0.99938844,-0.99469681,-0.99360098,-0.99969817,-0.99573149,-0.99741919,-0.99713892,-0.99541743,-0.99511648,-0.99760674,-0.99688466,-0.99912916,-0.99897093
"train_set",29,"STANDING",0.27671679,-0.016317039,-0.10923407,-0.99859889,-0.98083104,-0.99111786,0.97190695,0.018773802,0.080519337,-0.99908186,-0.99310624,-0.99568171,0.076226261,0.010019401,-0.0079939707,-0.99746582,-0.9889225,-0.99098677,-0.026124332,-0.073914284,0.088377544,-0.98591388,-0.99334149,-0.99402652,-0.099630597,-0.037064344,-0.056112087,-0.98575513,-0.99715743,-0.99638774,-0.99483825,-0.98993575,-0.99483825,-0.98993575,-0.99501563,-0.99051783,-0.99202971,-0.98186375,-0.99517484,-0.9924522,-0.99805811,-0.98178559,-0.99075323,-0.99888185,-0.98041692,-0.99117555,-0.99756862,-0.98842609,-0.98983524,-0.99754704,-0.99040798,-0.99058159,-0.98248006,-0.99376594,-0.99382157,-0.98693383,-0.99302319,-0.99453506,-0.98758975,-0.99241011,-0.98965844,-0.99051384,-0.98514872,-0.98247872,-0.99329753,-0.99142551
"test_set",18,"WALKING_DOWNSTAIRS",0.25637282,-0.034423113,-0.12291508,-0.2562899,-0.21996118,-0.32528375,0.92895386,-0.2569011,-0.20570663,-0.92950456,-0.9537435,-0.92550226,0.29004964,-0.048373057,-0.23071483,-0.35479842,-0.48461711,-0.60148435,-0.18819614,0.049876532,0.11111659,-0.22524771,-0.52867748,-0.51333914,-0.11052903,0.097105532,-0.19155554,-0.63608062,-0.65962261,-0.7202078,-0.24283318,-0.17603536,-0.24283318,-0.17603536,-0.45972543,-0.33079816,-0.25930868,-0.26657302,-0.66930381,-0.66687534,-0.2307121,-0.32839505,-0.36360023,-0.26652152,-0.21603812,-0.35708843,-0.29803778,-0.4864133,-0.53972103,-0.48903739,-0.51983122,-0.66479595,-0.37485015,-0.53133354,-0.50394655,-0.20390064,-0.53030554,-0.5608236,-0.14465577,-0.32220139,-0.30091463,-0.37348942,-0.48553886,-0.26132458,-0.691377,-0.6590915
"train_set",15,"LAYING",0.30059188,-0.019942843,-0.11324968,-0.99016735,-0.99171817,-0.98849051,-0.14507639,0.92666367,0.23744744,-0.98521393,-0.99586659,-0.99274297,0.08263328,0.016269286,-0.0062979338,-0.9920448,-0.98726716,-0.99328287,-0.026069905,-0.11095183,0.091611244,-0.99367124,-0.97670752,-0.99021464,-0.097427181,-0.036870944,-0.05418217,-0.99426978,-0.99247395,-0.99177979,-0.98737449,-0.99209937,-0.98737449,-0.99209937,-0.99200906,-0.99509493,-0.9799549,-0.97567215,-0.99352285,-0.9941667,-0.98923846,-0.9888085,-0.99103492,-0.99046512,-0.99297017,-0.98686146,-0.99144561,-0.98791972,-0.99319684,-0.99355587,-0.98730927,-0.99172221,-0.99193735,-0.98460923,-0.98872999,-0.99416422,-0.97281149,-0.99158445,-0.9928183,-0.99182389,-0.99480521,-0.99410005,-0.98320264,-0.97486575,-0.99387629,-0.99463782
"test_set",9,"SITTING",0.27669713,-0.014802084,-0.10155309,-0.99408313,-0.97290571,-0.95168149,0.9692105,0.055023192,-0.0063749707,-0.99965274,-0.99631952,-0.96656359,0.073231492,0.010915443,-0.044786725,-0.98980006,-0.98053469,-0.98658486,-0.028897577,-0.085573748,0.08414867,-0.99084602,-0.96989588,-0.98412501,-0.097158122,-0.047083277,-0.044949305,-0.99164498,-0.9886261,-0.9896299,-0.97549764,-0.97778908,-0.97549764,-0.97778908,-0.98630407,-0.98984937,-0.97760019,-0.97851757,-0.99033704,-0.99066958,-0.99280122,-0.97321785,-0.95955769,-0.99464349,-0.97334503,-0.95003662,-0.99051852,-0.97969029,-0.98398217,-0.98983731,-0.9831076,-0.9878189,-0.98868529,-0.9773386,-0.98103621,-0.9914631,-0.96607435,-0.98667927,-0.98231324,-0.97747512,-0.98811807,-0.99135958,-0.98269854,-0.97912506,-0.98982792,-0.99230371
"train_set",22,"STANDING",0.27581628,-0.023446736,-0.12440293,-0.99511942,-0.96456335,-0.98001939,0.95287958,-0.22605628,0.08710896,-0.99447191,-0.96473023,-0.97686955,0.074396618,0.013696443,0.016489475,-0.99447815,-0.9869689,-0.9915552,-0.025259707,-0.075933446,0.080849351,-0.92935556,-0.98907239,-0.98029199,-0.098608699,-0.043883503,-0.055209908,-0.97979387,-0.99632208,-0.99352611,-0.98176601,-0.97464096,-0.98176601,-0.97464096,-0.99315106,-0.99145075,-0.95514187,-0.92008046,-0.99269154,-0.98883831,-0.99531475,-0.97382779,-0.98326958,-0.99490323,-0.96135765,-0.97866872,-0.99453241,-0.98444532,-0.98879147,-0.99488949,-0.99191469,-0.99319421,-0.94961934,-0.99131988,-0.98387181,-0.92604088,-0.98776848,-0.98075076,-0.97950309,-0.97464173,-0.99099009,-0.9905964,-0.96073197,-0.91241789,-0.99065694,-0.98691685
"train_set",26,"LAYING",0.27784582,-0.01556039,-0.10952575,-0.98778883,-0.98830267,-0.99049867,-0.64146485,0.75248726,0.67645848,-0.99148819,-0.991374,-0.99423255,0.060630923,0.010131824,0.0052112435,-0.98867478,-0.99053368,-0.9896107,-0.03334652,-0.054092691,0.073294027,-0.99633777,-0.98678398,-0.99409911,-0.099114438,-0.044671914,-0.047334964,-0.99495399,-0.9865778,-0.99523476,-0.99136623,-0.98977575,-0.99136623,-0.98977575,-0.99006911,-0.99216298,-0.98829593,-0.98400801,-0.99146309,-0.98781005,-0.9847592,-0.9904591,-0.98887515,-0.98918573,-0.98681202,-0.99154642,-0.98864483,-0.99039347,-0.98813347,-0.98972017,-0.99139611,-0.9895621,-0.99467258,-0.98523812,-0.9924344,-0.9968717,-0.98786951,-0.99528585,-0.9883132,-0.99149901,-0.99157098,-0.99170328,-0.98399889,-0.98664802,-0.98943312,-0.98610705
"train_set",27,"STANDING",0.27618725,-0.011253702,-0.10619188,-0.99778448,-0.99340248,-0.97838139,0.96889501,-0.17794519,0.0026298877,-0.9996323,-0.99042374,-0.98408359,0.074690373,0.015447676,0.024793645,-0.99670334,-0.99240223,-0.99248897,-0.027647892,-0.0665997,0.081302678,-0.99624163,-0.99357637,-0.99263123,-0.09727619,-0.044148207,-0.052855262,-0.99654424,-0.99722425,-0.99490286,-0.98945763,-0.99403636,-0.98945763,-0.99403636,-0.99495867,-0.99578421,-0.99380675,-0.99512312,-0.99718689,-0.9983241,-0.99717087,-0.99148894,-0.98320232,-0.9980722,-0.99387104,-0.97627279,-0.99668532,-0.99268818,-0.99222922,-0.99701165,-0.99254718,-0.9911087,-0.99535963,-0.99449639,-0.99240797,-0.9964635,-0.9929616,-0.99326291,-0.99366875,-0.99433364,-0.99521258,-0.99538791,-0.99577429,-0.9952762,-0.9982304,-0.99824151
"train_set",7,"SITTING",0.28241577,-0.0080069485,-0.13537264,-0.97850021,-0.69528169,-0.82654084,0.97117352,-0.048310056,0.094817951,-0.98749751,-0.94034356,-0.90806798,0.075173485,0.13283113,-0.06988552,-0.98536946,-0.93251713,-0.96680474,-0.029060024,-0.14341496,0.021930692,-0.79436646,-0.90034182,-0.89434291,0.053714127,-0.058451738,-0.014884071,-0.91184181,-0.97987326,-0.98522905,-0.85925264,-0.80032255,-0.85925264,-0.80032255,-0.97093223,-0.94273097,-0.88582695,-0.67763013,-0.97137877,-0.93775317,-0.97855602,-0.76825372,-0.88899886,-0.97830201,-0.68051916,-0.80945284,-0.98398842,-0.93449339,-0.96267891,-0.98854687,-0.93487351,-0.96943011,-0.73767882,-0.93790228,-0.91993026,-0.81227957,-0.88336934,-0.89650291,-0.83754676,-0.81181557,-0.96014208,-0.92321266,-0.7524748,-0.68549477,-0.95566052,-0.92319704
"test_set",10,"WALKING",0.37416035,-0.023839305,-0.082346556,-0.077357974,-0.071057766,-0.32716239,0.97214858,0.05040995,0.070288642,-0.96824501,-0.98798407,-0.97793998,-0.19055836,0.22090595,-0.22191265,0.0045792862,0.0055583115,-0.47735142,-0.079190746,-0.072610001,0.060437974,-0.49721711,-0.19811605,-0.24375587,-0.19862183,-0.091988901,-0.0695966,-0.37313032,-0.53174596,-0.41469077,-0.069426205,-0.097014029,-0.069426205,-0.097014029,-0.12096344,0.041305827,-0.18815476,-0.45776365,-0.45437397,-0.56616077,-0.023653853,0.012021264,-0.33495343,-0.099374967,-0.17815664,-0.37688352,-0.060803311,-0.029714587,-0.4352795,-0.015507192,-0.023888248,-0.51684095,-0.32633778,-0.34347043,-0.20808418,-0.55188624,-0.12576972,-0.32490023,-0.075792919,-0.24947513,0.0297537,0.048858614,-0.45890281,-0.55192747,-0.54123196,-0.63344061
"train_set",16,"STANDING",0.26905233,-0.023603755,-0.1186904,-0.99656837,-0.99304449,-0.98547274,0.90755167,-0.22076229,-0.26689844,-0.99221451,-0.98805362,-0.98382239,0.079271549,0.013667345,-0.00069317575,-0.99516142,-0.99370439,-0.99081594,-0.028826115,-0.079417599,0.091301183,-0.99662996,-0.99550904,-0.99529329,-0.094322838,-0.039753726,-0.05704393,-0.9958886,-0.99713703,-0.99852311,-0.98970761,-0.99080994,-0.98970761,-0.99080994,-0.99496561,-0.99198939,-0.99612587,-0.99509545,-0.99779349,-0.99837229,-0.99565331,-0.99223001,-0.98883126,-0.99699284,-0.99283345,-0.98361525,-0.99483097,-0.99372274,-0.98971299,-0.99603176,-0.99412043,-0.99035289,-0.99471576,-0.99590571,-0.99637956,-0.99729212,-0.99519301,-0.99518125,-0.99325478,-0.98959488,-0.99146753,-0.99130045,-0.99631179,-0.99483371,-0.99804749,-0.99871059
"test_set",18,"WALKING",0.22265778,-0.00061612937,-0.10482553,-0.32263251,-0.2298206,-0.30621809,0.9007244,-0.26933736,-0.22695999,-0.97913642,-0.97457109,-0.98543911,0.25983732,0.37964246,-0.075067488,-0.29437111,-0.29482835,-0.52563584,-0.02463585,-0.14690036,0.068831021,-0.75279073,-0.47903994,-0.39269549,-0.15690246,-0.069268185,-0.10233264,-0.70949145,-0.62497012,-0.55586523,-0.23620214,-0.39419054,-0.23620214,-0.39419054,-0.30808198,-0.35648367,-0.49431147,-0.57586925,-0.60610529,-0.71278748,-0.32885788,-0.24394537,-0.40326898,-0.32011616,-0.27063027,-0.30825685,-0.32955138,-0.33820917,-0.51079027,-0.31960068,-0.29376491,-0.53801028,-0.70925462,-0.50893215,-0.43246889,-0.76692078,-0.46500923,-0.43560674,-0.37961718,-0.49629729,-0.35346442,-0.3644255,-0.56008311,-0.66336751,-0.70061085,-0.74952665
"train_set",30,"SITTING",0.27713271,-0.016753029,-0.10153059,-0.9830106,-0.96168722,-0.96433077,0.93033046,0.014389763,0.26626375,-0.99598402,-0.98599154,-0.97374044,0.073390276,0.002908595,-0.026204255,-0.97201662,-0.97687881,-0.9805528,-0.032816784,-0.072986905,0.09749248,-0.98663624,-0.98150462,-0.9740191,-0.10608072,-0.034752703,-0.043949025,-0.99074856,-0.98339762,-0.98467881,-0.97571768,-0.97069148,-0.97571768,-0.97069148,-0.98018613,-0.96800178,-0.980043,-0.97993512,-0.98881443,-0.98105773,-0.97683691,-0.96371351,-0.96781404,-0.98617791,-0.96194136,-0.96412687,-0.97203128,-0.97650196,-0.97897024,-0.97453105,-0.97904474,-0.98050052,-0.9845743,-0.97900467,-0.97594195,-0.98722407,-0.98330753,-0.97556692,-0.97381504,-0.9722518,-0.96847568,-0.96576242,-0.98035586,-0.98294581,-0.98093238,-0.98216972
"train_set",8,"LAYING",0.27804871,-0.016486542,-0.10810704,-0.9969133,-0.99137752,-0.98933796,-0.33123871,0.90635496,0.38011847,-0.9985286,-0.9973609,-0.99572179,0.073135368,0.011309948,-0.0020902165,-0.99381887,-0.98942897,-0.99296649,-0.026912934,-0.075035528,0.085859318,-0.99576732,-0.99069007,-0.99752451,-0.1007193,-0.039396239,-0.055969398,-0.99650375,-0.99400083,-0.99659876,-0.99557655,-0.99545885,-0.99557655,-0.99545885,-0.99296678,-0.99648294,-0.99395529,-0.99423965,-0.99587173,-0.99587873,-0.99599293,-0.98899984,-0.99026927,-0.99735716,-0.99227251,-0.9886486,-0.99358546,-0.98924711,-0.99097812,-0.99466333,-0.99042972,-0.99363764,-0.9947908,-0.99175583,-0.99668693,-0.99601665,-0.99001011,-0.99809466,-0.99489093,-0.99575984,-0.99546416,-0.99706232,-0.99356409,-0.99577139,-0.9958645,-0.99577268
"train_set",22,"LAYING",0.27805474,-0.017222525,-0.10918197,-0.99345108,-0.99059656,-0.9943947,-0.29776161,0.71575189,0.70347574,-0.99791458,-0.99871142,-0.99580902,0.081069928,0.01732171,-0.0007968601,-0.99108046,-0.9868159,-0.99224452,-0.026924558,-0.076497477,0.086059423,-0.99156862,-0.9942291,-0.99743051,-0.095340035,-0.03762661,-0.05896424,-0.99428952,-0.99756362,-0.99635063,-0.99564737,-0.99579509,-0.99564737,-0.99579509,-0.99134521,-0.9933233,-0.99529651,-0.98894797,-0.99740051,-0.99720509,-0.99141777,-0.98818333,-0.99343586,-0.99444589,-0.99155754,-0.99464522,-0.99032053,-0.98656085,-0.99104095,-0.99290075,-0.98810463,-0.99192435,-0.98965642,-0.99451096,-0.99597943,-0.99210609,-0.99399434,-0.99836375,-0.9951791,-0.99606502,-0.99277579,-0.99284184,-0.99202764,-0.98853111,-0.99783526,-0.99611542
"train_set",30,"WALKING_UPSTAIRS",0.30612705,-0.025759197,-0.103981,-0.28657367,-0.11701461,0.09837935,0.92248573,-0.23470221,-0.014224291,-0.97130084,-0.93877626,-0.91382658,0.4409193,-0.20311481,-0.35296028,-0.36718962,-0.46672428,-0.71829652,-0.11055753,-0.3393763,0.020559535,-0.48077263,-0.060352935,-0.23233581,0.15109556,-0.27243103,-0.017224573,-0.66932622,-0.7144891,-0.63393139,-0.093290501,-0.25971476,-0.093290501,-0.25971476,-0.50538319,-0.33627008,-0.15339136,-0.14918118,-0.67981038,-0.74091835,-0.22755363,-0.22965667,-0.34695185,-0.31111745,-0.1171829,0.21115912,-0.35696562,-0.46665945,-0.67546669,-0.43775995,-0.50570494,-0.76164727,-0.42634118,-0.28661035,-0.31914296,-0.50039581,0.049023969,-0.27603159,-0.26422061,-0.37193079,-0.30295568,-0.38463179,-0.42140892,-0.13496611,-0.73867259,-0.7621179
